[step],total-discharged,total-recovered,patient-deaths,successful-antibiotics,total-antibiotic-failures,total-mutations
1082,149.74074074074073,141.0,1.037037037037037,141.0,1.0,82.07407407407408
1083,149.8148148148148,141.14814814814815,1.037037037037037,141.14814814814815,0.9629629629629629,82.07407407407408
1084,149.88888888888889,141.2962962962963,1.037037037037037,141.2962962962963,1.037037037037037,82.07407407407408
1085,150.11111111111111,141.37037037037038,1.037037037037037,141.37037037037038,1.0740740740740742,82.07407407407408
1086,150.25925925925927,141.44444444444446,1.037037037037037,141.44444444444446,1.0740740740740742,82.07407407407408
1087,150.40740740740742,141.4814814814815,1.037037037037037,141.4814814814815,1.037037037037037,82.07407407407408
1088,150.55555555555554,141.55555555555554,1.037037037037037,141.55555555555554,1.0,82.07407407407408
1089,150.66666666666666,141.74074074074073,1.037037037037037,141.74074074074073,1.037037037037037,82.07407407407408
1090,150.77777777777777,141.88888888888889,1.037037037037037,141.88888888888889,1.0,82.07407407407408
1091,150.92592592592592,141.96296296296296,1.037037037037037,141.96296296296296,1.0,82.07407407407408
1092,151.11111111111111,142.11111111111111,1.037037037037037,142.11111111111111,1.0,82.07407407407408
1093,151.2962962962963,142.22222222222223,1.037037037037037,142.22222222222223,1.0,82.07407407407408
1094,151.33333333333334,142.33333333333334,1.037037037037037,142.33333333333334,1.0,82.07407407407408
1095,151.37037037037038,142.44444444444446,1.037037037037037,142.44444444444446,1.0,82.07407407407408
1096,151.44444444444446,142.55555555555554,1.037037037037037,142.55555555555554,0.9629629629629629,82.07407407407408
1097,151.44444444444446,142.66666666666666,1.037037037037037,142.66666666666666,0.9629629629629629,82.07407407407408
1098,151.59259259259258,142.74074074074073,1.037037037037037,142.74074074074073,0.9629629629629629,82.07407407407408
1099,151.77777777777777,142.8148148148148,1.037037037037037,142.8148148148148,0.9629629629629629,82.07407407407408
1100,151.88888888888889,142.85185185185185,1.037037037037037,142.85185185185185,1.0,82.07407407407408
1101,151.92592592592592,142.96296296296296,1.037037037037037,142.96296296296296,1.0,82.07407407407408
1102,151.96296296296296,143.03703703703704,1.037037037037037,143.03703703703704,1.0,82.07407407407408
1103,152.03703703703704,143.11111111111111,1.037037037037037,143.11111111111111,1.0,82.07407407407408
1104,152.14814814814815,143.25925925925927,1.037037037037037,143.25925925925927,0.9629629629629629,82.07407407407408
1105,152.2962962962963,143.2962962962963,1.037037037037037,143.2962962962963,1.037037037037037,82.07407407407408
1106,152.44444444444446,143.33333333333334,1.037037037037037,143.33333333333334,1.037037037037037,82.07407407407408
1107,152.59259259259258,143.40740740740742,1.037037037037037,143.40740740740742,1.0,82.07407407407408
1108,152.66666666666666,143.5185185185185,1.037037037037037,143.5185185185185,0.9629629629629629,82.07407407407408
1109,152.85185185185185,143.5185185185185,1.037037037037037,143.5185185185185,1.0,82.07407407407408
1110,152.85185185185185,143.5185185185185,1.037037037037037,143.5185185185185,1.037037037037037,82.07407407407408
1111,152.96296296296296,143.62962962962962,1.037037037037037,143.62962962962962,1.0740740740740742,82.07407407407408
1112,153.0,143.8148148148148,1.037037037037037,143.8148148148148,1.0,82.07407407407408
1113,153.07407407407408,143.88888888888889,1.037037037037037,143.88888888888889,1.037037037037037,82.07407407407408
1114,153.14814814814815,144.03703703703704,1.037037037037037,144.03703703703704,1.037037037037037,82.07407407407408
1115,153.1851851851852,144.03703703703704,1.037037037037037,144.03703703703704,1.037037037037037,82.07407407407408
1116,153.33333333333334,144.14814814814815,1.037037037037037,144.14814814814815,1.0740740740740742,82.07407407407408
1117,153.40740740740742,144.22222222222223,1.037037037037037,144.22222222222223,1.0740740740740742,82.07407407407408
1118,153.4814814814815,144.33333333333334,1.037037037037037,144.33333333333334,1.0740740740740742,82.07407407407408
1119,153.55555555555554,144.37037037037038,1.037037037037037,144.37037037037038,1.1111111111111112,82.07407407407408
1120,153.77777777777777,144.4814814814815,1.037037037037037,144.4814814814815,1.1111111111111112,82.07407407407408
1121,153.96296296296296,144.5185185185185,1.037037037037037,144.5185185185185,1.1481481481481481,82.07407407407408
1122,154.11111111111111,144.55555555555554,1.037037037037037,144.55555555555554,1.1481481481481481,82.07407407407408
1123,154.11111111111111,144.55555555555554,1.037037037037037,144.55555555555554,1.1481481481481481,82.07407407407408
1124,154.25925925925927,144.66666666666666,1.037037037037037,144.66666666666666,1.1481481481481481,82.07407407407408
1125,154.33333333333334,144.66666666666666,1.037037037037037,144.66666666666666,1.1851851851851851,82.07407407407408
1126,154.40740740740742,144.8148148148148,1.037037037037037,144.8148148148148,1.1481481481481481,82.07407407407408
1127,154.5185185185185,144.92592592592592,1.037037037037037,144.92592592592592,1.1481481481481481,82.07407407407408
1128,154.59259259259258,145.0,1.037037037037037,145.0,1.1481481481481481,82.07407407407408
1129,154.8148148148148,145.03703703703704,1.037037037037037,145.03703703703704,1.1481481481481481,82.07407407407408
1130,154.96296296296296,145.07407407407408,1.037037037037037,145.07407407407408,1.1851851851851851,82.07407407407408
1131,155.03703703703704,145.11111111111111,1.037037037037037,145.11111111111111,1.2222222222222223,82.07407407407408
1132,155.11111111111111,145.14814814814815,1.037037037037037,145.14814814814815,1.2592592592592593,82.07407407407408
1133,155.22222222222223,145.33333333333334,1.037037037037037,145.33333333333334,1.2592592592592593,82.07407407407408
1134,155.40740740740742,145.4814814814815,1.037037037037037,145.4814814814815,1.2222222222222223,82.07407407407408
1135,155.44444444444446,145.55555555555554,1.037037037037037,145.55555555555554,1.2222222222222223,82.07407407407408
1136,155.55555555555554,145.66666666666666,1.037037037037037,145.66666666666666,1.2592592592592593,82.07407407407408
1137,155.7037037037037,145.8148148148148,1.037037037037037,145.8148148148148,1.2592592592592593,82.07407407407408
1138,155.74074074074073,145.85185185185185,1.037037037037037,145.85185185185185,1.2962962962962963,82.07407407407408
1139,155.85185185185185,145.92592592592592,1.037037037037037,145.92592592592592,1.2592592592592593,82.07407407407408
1140,156.0,145.96296296296296,1.037037037037037,145.96296296296296,1.2962962962962963,82.07407407407408
1141,156.03703703703704,146.0,1.0740740740740742,146.0,1.3333333333333333,82.07407407407408
1142,156.14814814814815,146.0,1.0740740740740742,146.0,1.3703703703703705,82.07407407407408
1143,156.33333333333334,146.0,1.0740740740740742,146.0,1.4074074074074074,82.07407407407408
1144,156.40740740740742,146.1851851851852,1.0740740740740742,146.1851851851852,1.4074074074074074,82.07407407407408
1145,156.44444444444446,146.25925925925927,1.0740740740740742,146.25925925925927,1.3333333333333333,82.07407407407408
1146,156.5185185185185,146.2962962962963,1.0740740740740742,146.2962962962963,1.3333333333333333,82.07407407407408
1147,156.66666666666666,146.33333333333334,1.0740740740740742,146.33333333333334,1.3703703703703705,82.07407407407408
1148,156.8148148148148,146.40740740740742,1.0740740740740742,146.40740740740742,1.3703703703703705,82.07407407407408
1149,157.0,146.4814814814815,1.0740740740740742,146.4814814814815,1.3703703703703705,82.07407407407408
1150,157.07407407407408,146.7037037037037,1.0740740740740742,146.7037037037037,1.3333333333333333,82.07407407407408
1151,157.11111111111111,146.77777777777777,1.0740740740740742,146.77777777777777,1.2592592592592593,82.07407407407408
1152,157.25925925925927,146.88888888888889,1.1111111111111112,146.88888888888889,1.2222222222222223,82.07407407407408
1153,157.2962962962963,146.96296296296296,1.1111111111111112,146.96296296296296,1.2222222222222223,82.07407407407408
1154,157.5185185185185,147.03703703703704,1.1111111111111112,147.03703703703704,1.2222222222222223,82.07407407407408
1155,157.62962962962962,147.14814814814815,1.1111111111111112,147.14814814814815,1.2222222222222223,82.07407407407408
1156,157.74074074074073,147.1851851851852,1.1111111111111112,147.1851851851852,1.2222222222222223,82.07407407407408
1157,157.92592592592592,147.25925925925927,1.1111111111111112,147.25925925925927,1.2222222222222223,82.07407407407408
1158,157.96296296296296,147.37037037037038,1.1111111111111112,147.37037037037038,1.1851851851851851,82.07407407407408
1159,158.0,147.62962962962962,1.1111111111111112,147.62962962962962,1.1111111111111112,82.07407407407408
1160,158.03703703703704,147.7037037037037,1.1111111111111112,147.7037037037037,1.1481481481481481,82.07407407407408
1161,158.14814814814815,147.85185185185185,1.1111111111111112,147.85185185185185,1.0,82.07407407407408
1162,158.2962962962963,147.92592592592592,1.1111111111111112,147.92592592592592,1.0,82.07407407407408
1163,158.44444444444446,148.0,1.1111111111111112,148.0,1.0,82.07407407407408
1164,158.55555555555554,148.11111111111111,1.1111111111111112,148.11111111111111,1.0,82.07407407407408
1165,158.66666666666666,148.22222222222223,1.1111111111111112,148.22222222222223,0.9629629629629629,82.07407407407408
1166,158.74074074074073,148.25925925925927,1.1111111111111112,148.25925925925927,0.9629629629629629,82.07407407407408
1167,158.8148148148148,148.37037037037038,1.1111111111111112,148.37037037037038,0.9629629629629629,82.07407407407408
1168,158.85185185185185,148.44444444444446,1.1111111111111112,148.44444444444446,0.9629629629629629,82.07407407407408
1169,158.88888888888889,148.62962962962962,1.1111111111111112,148.62962962962962,0.8888888888888888,82.07407407407408
1170,159.03703703703704,148.77777777777777,1.1111111111111112,148.77777777777777,0.8888888888888888,82.07407407407408
1171,159.03703703703704,148.8148148148148,1.1111111111111112,148.8148148148148,0.9259259259259259,82.07407407407408
1172,159.1851851851852,148.88888888888889,1.1111111111111112,148.88888888888889,0.8888888888888888,82.07407407407408
1173,159.25925925925927,148.88888888888889,1.1111111111111112,148.88888888888889,0.9629629629629629,82.07407407407408
1174,159.33333333333334,148.92592592592592,1.1111111111111112,148.92592592592592,1.037037037037037,82.07407407407408
1175,159.5185185185185,148.96296296296296,1.1111111111111112,148.96296296296296,1.037037037037037,82.07407407407408
1176,159.66666666666666,148.96296296296296,1.1111111111111112,148.96296296296296,1.037037037037037,82.07407407407408
1177,160.0,149.07407407407408,1.1111111111111112,149.07407407407408,1.037037037037037,82.07407407407408
1178,160.03703703703704,149.14814814814815,1.1111111111111112,149.14814814814815,1.037037037037037,82.07407407407408
1179,160.14814814814815,149.22222222222223,1.1111111111111112,149.22222222222223,1.0740740740740742,82.07407407407408
1180,160.25925925925927,149.33333333333334,1.1111111111111112,149.33333333333334,1.0740740740740742,82.07407407407408
1181,160.4814814814815,149.37037037037038,1.1111111111111112,149.37037037037038,1.1111111111111112,82.07407407407408
1182,160.4814814814815,149.40740740740742,1.1111111111111112,149.40740740740742,1.1111111111111112,82.07407407407408
1183,160.66666666666666,149.4814814814815,1.1111111111111112,149.4814814814815,1.1111111111111112,82.07407407407408
1184,160.8148148148148,149.62962962962962,1.1111111111111112,149.62962962962962,1.1111111111111112,82.07407407407408
1185,160.88888888888889,149.74074074074073,1.1111111111111112,149.74074074074073,1.0740740740740742,82.07407407407408
1186,161.0,149.8148148148148,1.1111111111111112,149.8148148148148,1.1111111111111112,82.07407407407408
1187,161.03703703703704,149.85185185185185,1.1111111111111112,149.85185185185185,1.1111111111111112,82.07407407407408
1188,161.11111111111111,149.88888888888889,1.1111111111111112,149.88888888888889,1.1481481481481481,82.07407407407408
1189,161.33333333333334,149.96296296296296,1.1111111111111112,149.96296296296296,1.1851851851851851,82.07407407407408
1190,161.4814814814815,150.03703703703704,1.1481481481481481,150.03703703703704,1.1481481481481481,82.07407407407408
1191,161.55555555555554,150.1851851851852,1.1481481481481481,150.1851851851852,1.1111111111111112,82.07407407407408
1192,161.7037037037037,150.22222222222223,1.1481481481481481,150.22222222222223,1.1481481481481481,82.07407407407408
1193,161.8148148148148,150.33333333333334,1.1481481481481481,150.33333333333334,1.1851851851851851,82.07407407407408
1194,161.96296296296296,150.4814814814815,1.1481481481481481,150.4814814814815,1.1851851851851851,82.07407407407408
1195,162.07407407407408,150.62962962962962,1.1481481481481481,150.62962962962962,1.2222222222222223,82.07407407407408
1196,162.1851851851852,150.66666666666666,1.1481481481481481,150.66666666666666,1.1851851851851851,82.07407407407408
1197,162.2962962962963,150.8148148148148,1.1481481481481481,150.8148148148148,1.1481481481481481,82.07407407407408
1198,162.37037037037038,151.0,1.1481481481481481,151.0,1.1851851851851851,82.07407407407408
1199,162.44444444444446,151.0,1.1481481481481481,151.0,1.1851851851851851,82.07407407407408
1200,162.4814814814815,151.03703703703704,1.1481481481481481,151.03703703703704,1.2222222222222223,82.07407407407408
1201,162.59259259259258,151.07407407407408,1.1481481481481481,151.07407407407408,1.2222222222222223,82.07407407407408
1202,162.66666666666666,151.25925925925927,1.1481481481481481,151.25925925925927,1.2222222222222223,82.07407407407408
1203,162.74074074074073,151.37037037037038,1.1481481481481481,151.37037037037038,1.2222222222222223,82.07407407407408
1204,162.88888888888889,151.5185185185185,1.1481481481481481,151.5185185185185,1.1481481481481481,82.07407407407408
1205,162.92592592592592,151.5185185185185,1.1481481481481481,151.5185185185185,1.1851851851851851,82.07407407407408
1206,162.96296296296296,151.62962962962962,1.1481481481481481,151.62962962962962,1.1481481481481481,82.07407407407408
1207,163.03703703703704,151.62962962962962,1.1481481481481481,151.62962962962962,1.1481481481481481,82.07407407407408
1208,163.14814814814815,151.7037037037037,1.1481481481481481,151.7037037037037,1.1111111111111112,82.07407407407408
1209,163.14814814814815,151.7037037037037,1.1481481481481481,151.7037037037037,1.1851851851851851,82.07407407407408
1210,163.14814814814815,151.77777777777777,1.1851851851851851,151.77777777777777,1.1111111111111112,82.07407407407408
1211,163.25925925925927,151.92592592592592,1.1851851851851851,151.92592592592592,1.0740740740740742,82.07407407407408
1212,163.44444444444446,152.07407407407408,1.2222222222222223,152.07407407407408,0.9259259259259259,82.07407407407408
1213,163.5185185185185,152.11111111111111,1.2222222222222223,152.11111111111111,0.8518518518518519,82.07407407407408
1214,163.66666666666666,152.37037037037038,1.2222222222222223,152.37037037037038,0.8518518518518519,82.07407407407408
1215,163.66666666666666,152.59259259259258,1.2222222222222223,152.59259259259258,0.8888888888888888,82.07407407407408
1216,163.77777777777777,152.77777777777777,1.2222222222222223,152.77777777777777,0.8518518518518519,82.07407407407408
1217,163.85185185185185,152.88888888888889,1.2222222222222223,152.88888888888889,0.8518518518518519,82.07407407407408
1218,163.96296296296296,153.0,1.2222222222222223,153.0,0.8518518518518519,82.07407407407408
1219,164.0,153.11111111111111,1.2222222222222223,153.11111111111111,0.8518518518518519,82.07407407407408
1220,164.11111111111111,153.2962962962963,1.2222222222222223,153.2962962962963,0.7407407407407407,82.07407407407408
1221,164.14814814814815,153.44444444444446,1.2222222222222223,153.44444444444446,0.7037037037037037,82.07407407407408
1222,164.1851851851852,153.4814814814815,1.2222222222222223,153.4814814814815,0.6666666666666666,82.07407407407408
1223,164.1851851851852,153.59259259259258,1.2222222222222223,153.59259259259258,0.6296296296296297,82.07407407407408
1224,164.2962962962963,153.62962962962962,1.2222222222222223,153.62962962962962,0.6666666666666666,82.07407407407408
1225,164.2962962962963,153.66666666666666,1.2222222222222223,153.66666666666666,0.7777777777777778,82.07407407407408
1226,164.44444444444446,153.7037037037037,1.2222222222222223,153.7037037037037,0.7777777777777778,82.07407407407408
1227,164.55555555555554,153.7037037037037,1.2222222222222223,153.7037037037037,0.8518518518518519,82.07407407407408
1228,164.62962962962962,153.74074074074073,1.2222222222222223,153.74074074074073,0.8888888888888888,82.07407407407408
1229,164.66666666666666,153.85185185185185,1.2592592592592593,153.85185185185185,0.8888888888888888,82.07407407407408
1230,164.7037037037037,153.88888888888889,1.2592592592592593,153.88888888888889,0.8888888888888888,82.07407407407408
1231,164.74074074074073,153.88888888888889,1.2592592592592593,153.88888888888889,0.8888888888888888,82.07407407407408
1232,164.77777777777777,153.96296296296296,1.2592592592592593,153.96296296296296,0.8888888888888888,82.07407407407408
1233,164.96296296296296,154.07407407407408,1.2592592592592593,154.07407407407408,0.8888888888888888,82.07407407407408
1234,165.11111111111111,154.11111111111111,1.2592592592592593,154.11111111111111,0.9259259259259259,82.07407407407408
1235,165.1851851851852,154.22222222222223,1.2592592592592593,154.22222222222223,0.9259259259259259,82.07407407407408
1236,165.2962962962963,154.33333333333334,1.2592592592592593,154.33333333333334,0.9629629629629629,82.07407407407408
1237,165.4814814814815,154.40740740740742,1.2592592592592593,154.40740740740742,1.0,82.07407407407408
1238,165.5185185185185,154.44444444444446,1.2592592592592593,154.44444444444446,1.0740740740740742,82.07407407407408
1239,165.59259259259258,154.4814814814815,1.2592592592592593,154.4814814814815,1.0740740740740742,82.07407407407408
1240,165.62962962962962,154.5185185185185,1.2592592592592593,154.5185185185185,1.037037037037037,82.07407407407408
1241,165.66666666666666,154.62962962962962,1.2592592592592593,154.62962962962962,1.0740740740740742,82.07407407407408
1242,165.66666666666666,154.66666666666666,1.2592592592592593,154.66666666666666,1.0740740740740742,82.07407407407408
1243,165.66666666666666,154.7037037037037,1.2592592592592593,154.7037037037037,1.1111111111111112,82.07407407407408
1244,165.85185185185185,154.88888888888889,1.2592592592592593,154.88888888888889,1.0740740740740742,82.07407407407408
1245,165.92592592592592,154.92592592592592,1.2592592592592593,154.92592592592592,1.0740740740740742,82.07407407407408
1246,165.96296296296296,155.0,1.2592592592592593,155.0,1.0740740740740742,82.07407407407408
1247,166.0,155.0,1.2592592592592593,155.0,1.0740740740740742,82.07407407407408
1248,166.07407407407408,155.14814814814815,1.2592592592592593,155.14814814814815,1.037037037037037,82.07407407407408
1249,166.14814814814815,155.14814814814815,1.2592592592592593,155.14814814814815,1.037037037037037,82.07407407407408
1250,166.37037037037038,155.22222222222223,1.2592592592592593,155.22222222222223,1.037037037037037,82.07407407407408
1251,166.4814814814815,155.33333333333334,1.2592592592592593,155.33333333333334,1.037037037037037,82.07407407407408
1252,166.59259259259258,155.40740740740742,1.2592592592592593,155.40740740740742,1.037037037037037,82.07407407407408
1253,166.66666666666666,155.4814814814815,1.2592592592592593,155.4814814814815,1.0740740740740742,82.07407407407408
1254,166.74074074074073,155.66666666666666,1.2592592592592593,155.66666666666666,1.0740740740740742,82.07407407407408
1255,166.85185185185185,155.8148148148148,1.2592592592592593,155.8148148148148,1.0740740740740742,82.07407407407408
1256,166.88888888888889,155.88888888888889,1.2592592592592593,155.88888888888889,1.1481481481481481,82.07407407407408
1257,166.96296296296296,156.0,1.2592592592592593,156.0,1.2222222222222223,82.07407407407408
1258,167.11111111111111,156.0,1.2592592592592593,156.0,1.2222222222222223,82.07407407407408
1259,167.37037037037038,156.07407407407408,1.2592592592592593,156.07407407407408,1.2962962962962963,82.07407407407408
1260,167.44444444444446,156.14814814814815,1.2592592592592593,156.14814814814815,1.2962962962962963,82.07407407407408
1261,167.59259259259258,156.2962962962963,1.2592592592592593,156.2962962962963,1.2592592592592593,82.07407407407408
1262,167.66666666666666,156.33333333333334,1.2592592592592593,156.33333333333334,1.2592592592592593,82.07407407407408
1263,167.74074074074073,156.37037037037038,1.2592592592592593,156.37037037037038,1.2592592592592593,82.07407407407408
1264,167.85185185185185,156.4814814814815,1.2592592592592593,156.4814814814815,1.2222222222222223,82.07407407407408
1265,167.96296296296296,156.55555555555554,1.2592592592592593,156.55555555555554,1.2222222222222223,82.07407407407408
1266,168.0,156.66666666666666,1.2592592592592593,156.66666666666666,1.2592592592592593,82.07407407407408
1267,168.11111111111111,156.74074074074073,1.2592592592592593,156.74074074074073,1.2592592592592593,82.07407407407408
1268,168.1851851851852,156.8148148148148,1.2592592592592593,156.8148148148148,1.2592592592592593,82.07407407407408
1269,168.37037037037038,156.92592592592592,1.2592592592592593,156.92592592592592,1.2962962962962963,82.07407407407408
1270,168.5185185185185,157.07407407407408,1.2592592592592593,157.07407407407408,1.2962962962962963,82.07407407407408
1271,168.55555555555554,157.14814814814815,1.2592592592592593,157.14814814814815,1.2962962962962963,82.07407407407408
1272,168.62962962962962,157.1851851851852,1.2592592592592593,157.1851851851852,1.2962962962962963,82.07407407407408
1273,168.62962962962962,157.25925925925927,1.2592592592592593,157.25925925925927,1.2592592592592593,82.07407407407408
1274,168.66666666666666,157.2962962962963,1.2592592592592593,157.2962962962963,1.2592592592592593,82.07407407407408
1275,168.7037037037037,157.5185185185185,1.2592592592592593,157.5185185185185,1.2222222222222223,82.07407407407408
1276,168.7037037037037,157.66666666666666,1.2592592592592593,157.66666666666666,1.2592592592592593,82.07407407407408
1277,168.8148148148148,157.8148148148148,1.2592592592592593,157.8148148148148,1.2222222222222223,82.07407407407408
1278,168.92592592592592,157.8148148148148,1.2592592592592593,157.8148148148148,1.2592592592592593,82.07407407407408
1279,169.0,157.92592592592592,1.2592592592592593,157.92592592592592,1.1111111111111112,82.07407407407408
1280,169.11111111111111,158.0,1.2592592592592593,158.0,1.1111111111111112,82.07407407407408
1281,169.1851851851852,158.07407407407408,1.2592592592592593,158.07407407407408,1.1481481481481481,82.07407407407408
1282,169.22222222222223,158.22222222222223,1.2592592592592593,158.22222222222223,1.1851851851851851,82.07407407407408
1283,169.2962962962963,158.37037037037038,1.2592592592592593,158.37037037037038,1.2592592592592593,82.07407407407408
1284,169.4814814814815,158.5185185185185,1.2592592592592593,158.5185185185185,1.2222222222222223,82.07407407407408
1285,169.62962962962962,158.62962962962962,1.2592592592592593,158.62962962962962,1.2222222222222223,82.07407407407408
1286,169.7037037037037,158.7037037037037,1.2592592592592593,158.7037037037037,1.1851851851851851,82.07407407407408
1287,169.74074074074073,158.7037037037037,1.2592592592592593,158.7037037037037,1.2962962962962963,82.07407407407408
1288,169.77777777777777,158.85185185185185,1.2592592592592593,158.85185185185185,1.2222222222222223,82.07407407407408
1289,169.85185185185185,158.96296296296296,1.2592592592592593,158.96296296296296,1.2592592592592593,82.07407407407408
1290,169.92592592592592,159.0,1.2592592592592593,159.0,1.2592592592592593,82.07407407407408
1291,170.07407407407408,159.07407407407408,1.2592592592592593,159.07407407407408,1.2962962962962963,82.07407407407408
1292,170.11111111111111,159.14814814814815,1.2592592592592593,159.14814814814815,1.3333333333333333,82.07407407407408
1293,170.22222222222223,159.1851851851852,1.2592592592592593,159.1851851851852,1.3703703703703705,82.07407407407408
1294,170.37037037037038,159.2962962962963,1.2592592592592593,159.2962962962963,1.4074074074074074,82.07407407407408
1295,170.5185185185185,159.44444444444446,1.2592592592592593,159.44444444444446,1.4444444444444444,82.07407407407408
1296,170.55555555555554,159.55555555555554,1.2592592592592593,159.55555555555554,1.4444444444444444,82.07407407407408
1297,170.7037037037037,159.62962962962962,1.2592592592592593,159.62962962962962,1.4814814814814814,82.07407407407408
1298,170.88888888888889,159.66666666666666,1.2592592592592593,159.66666666666666,1.4814814814814814,82.07407407407408
1299,170.88888888888889,159.8148148148148,1.2592592592592593,159.8148148148148,1.5185185185185186,82.07407407407408
1300,170.92592592592592,159.8148148148148,1.2592592592592593,159.8148148148148,1.5185185185185186,82.07407407407408
1301,170.96296296296296,159.96296296296296,1.2592592592592593,159.96296296296296,1.5555555555555556,82.07407407407408
1302,171.14814814814815,160.11111111111111,1.2592592592592593,160.11111111111111,1.5185185185185186,82.07407407407408
1303,171.25925925925927,160.14814814814815,1.2592592592592593,160.14814814814815,1.5185185185185186,82.07407407407408
1304,171.40740740740742,160.22222222222223,1.2592592592592593,160.22222222222223,1.5185185185185186,82.07407407407408
1305,171.40740740740742,160.33333333333334,1.2592592592592593,160.33333333333334,1.4814814814814814,82.07407407407408
1306,171.5185185185185,160.40740740740742,1.2592592592592593,160.40740740740742,1.4814814814814814,82.07407407407408
1307,171.5185185185185,160.44444444444446,1.2592592592592593,160.44444444444446,1.4444444444444444,82.07407407407408
1308,171.59259259259258,160.4814814814815,1.2592592592592593,160.4814814814815,1.4444444444444444,82.07407407407408
1309,171.59259259259258,160.62962962962962,1.2962962962962963,160.62962962962962,1.3703703703703705,82.07407407407408
1310,171.66666666666666,160.7037037037037,1.2962962962962963,160.7037037037037,1.3703703703703705,82.07407407407408
1311,171.8148148148148,160.8148148148148,1.2962962962962963,160.8148148148148,1.4074074074074074,82.07407407407408
1312,171.96296296296296,161.03703703703704,1.2962962962962963,161.03703703703704,1.3703703703703705,82.07407407407408
1313,172.03703703703704,161.14814814814815,1.2962962962962963,161.14814814814815,1.4074074074074074,82.07407407407408
1314,172.2962962962963,161.1851851851852,1.2962962962962963,161.1851851851852,1.4074074074074074,82.07407407407408
1315,172.5185185185185,161.22222222222223,1.2962962962962963,161.22222222222223,1.4074074074074074,82.07407407407408
1316,172.7037037037037,161.25925925925927,1.2962962962962963,161.25925925925927,1.4444444444444444,82.07407407407408
1317,172.8148148148148,161.33333333333334,1.2962962962962963,161.33333333333334,1.4074074074074074,82.07407407407408
1318,172.92592592592592,161.40740740740742,1.2962962962962963,161.40740740740742,1.4444444444444444,82.07407407407408
1319,173.03703703703704,161.59259259259258,1.2962962962962963,161.59259259259258,1.4444444444444444,82.07407407407408
1320,173.22222222222223,161.88888888888889,1.2962962962962963,161.88888888888889,1.4444444444444444,82.07407407407408
1321,173.37037037037038,162.0,1.2962962962962963,162.0,1.4444444444444444,82.07407407407408
1322,173.40740740740742,162.0,1.2962962962962963,162.0,1.5185185185185186,82.07407407407408
1323,173.5185185185185,162.0,1.2962962962962963,162.0,1.5555555555555556,82.07407407407408
1324,173.55555555555554,162.1851851851852,1.2962962962962963,162.1851851851852,1.5185185185185186,82.07407407407408
1325,173.59259259259258,162.40740740740742,1.2962962962962963,162.40740740740742,1.5185185185185186,82.07407407407408
1326,173.62962962962962,162.5185185185185,1.2962962962962963,162.5185185185185,1.5555555555555556,82.07407407407408
1327,173.62962962962962,162.59259259259258,1.3333333333333333,162.59259259259258,1.4814814814814814,82.07407407407408
1328,173.66666666666666,162.66666666666666,1.3333333333333333,162.66666666666666,1.4074074074074074,82.07407407407408
1329,173.77777777777777,162.77777777777777,1.3333333333333333,162.77777777777777,1.4074074074074074,82.07407407407408
1330,173.8148148148148,162.77777777777777,1.3333333333333333,162.77777777777777,1.4444444444444444,82.07407407407408
1331,173.8148148148148,162.8148148148148,1.3333333333333333,162.8148148148148,1.4444444444444444,82.07407407407408
1332,173.88888888888889,162.96296296296296,1.3333333333333333,162.96296296296296,1.4444444444444444,82.07407407407408
1333,174.0,163.11111111111111,1.3333333333333333,163.11111111111111,1.3333333333333333,82.07407407407408
1334,174.03703703703704,163.25925925925927,1.3333333333333333,163.25925925925927,1.3333333333333333,82.07407407407408
1335,174.14814814814815,163.33333333333334,1.3333333333333333,163.33333333333334,1.3333333333333333,82.07407407407408
1336,174.2962962962963,163.40740740740742,1.3333333333333333,163.40740740740742,1.2962962962962963,82.07407407407408
1337,174.37037037037038,163.5185185185185,1.3333333333333333,163.5185185185185,1.2222222222222223,82.07407407407408
1338,174.40740740740742,163.55555555555554,1.3333333333333333,163.55555555555554,1.1851851851851851,82.07407407407408
1339,174.44444444444446,163.59259259259258,1.3333333333333333,163.59259259259258,1.1851851851851851,82.07407407407408
1340,174.4814814814815,163.7037037037037,1.3333333333333333,163.7037037037037,1.1481481481481481,82.07407407407408
1341,174.59259259259258,163.77777777777777,1.3333333333333333,163.77777777777777,1.0740740740740742,82.07407407407408
1342,174.62962962962962,163.88888888888889,1.3333333333333333,163.88888888888889,1.1111111111111112,82.07407407407408
1343,174.66666666666666,164.0,1.3703703703703705,164.0,1.037037037037037,82.07407407407408
1344,174.85185185185185,164.07407407407408,1.3703703703703705,164.07407407407408,1.037037037037037,82.07407407407408
1345,174.88888888888889,164.14814814814815,1.3703703703703705,164.14814814814815,1.037037037037037,82.07407407407408
1346,174.96296296296296,164.22222222222223,1.3703703703703705,164.22222222222223,1.1111111111111112,82.07407407407408
1347,174.96296296296296,164.33333333333334,1.3703703703703705,164.33333333333334,1.1111111111111112,82.07407407407408
1348,175.11111111111111,164.40740740740742,1.3703703703703705,164.40740740740742,1.1111111111111112,82.07407407407408
1349,175.14814814814815,164.5185185185185,1.3703703703703705,164.5185185185185,1.1111111111111112,82.07407407407408
1350,175.25925925925927,164.7037037037037,1.3703703703703705,164.7037037037037,1.1111111111111112,82.07407407407408
1351,175.37037037037038,164.7037037037037,1.3703703703703705,164.7037037037037,1.1111111111111112,82.07407407407408
